snr,machine,id,condition,file,path
0db,slider,id_02,abnormal,00000103.wav,E:\0db/slider/id_02/abnormal/00000103.wav
0db,slider,id_02,abnormal,00000104.wav,E:\0db/slider/id_02/abnormal/00000104.wav
0db,slider,id_02,abnormal,00000105.wav,E:\0db/slider/id_02/abnormal/00000105.wav
0db,slider,id_02,abnormal,00000106.wav,E:\0db/slider/id_02/abnormal/00000106.wav
0db,slider,id_02,abnormal,00000107.wav,E:\0db/slider/id_02/abnormal/00000107.wav
0db,slider,id_02,abnormal,00000108.wav,E:\0db/slider/id_02/abnormal/00000108.wav
0db,slider,id_02,abnormal,00000109.wav,E:\0db/slider/id_02/abnormal/00000109.wav
0db,slider,id_02,abnormal,00000110.wav,E:\0db/slider/id_02/abnormal/00000110.wav
0db,slider,id_02,abnormal,00000111.wav,E:\0db/slider/id_02/abnormal/00000111.wav
0db,slider,id_02,abnormal,00000112.wav,E:\0db/slider/id_02/abnormal/00000112.wav
0db,slider,id_02,abnormal,00000113.wav,E:\0db/slider/id_02/abnormal/00000113.wav
0db,slider,id_02,abnormal,00000114.wav,E:\0db/slider/id_02/abnormal/00000114.wav
0db,slider,id_02,abnormal,00000115.wav,E:\0db/slider/id_02/abnormal/00000115.wav
0db,slider,id_02,abnormal,00000116.wav,E:\0db/slider/id_02/abnormal/00000116.wav
0db,slider,id_02,abnormal,00000117.wav,E:\0db/slider/id_02/abnormal/00000117.wav
0db,slider,id_02,abnormal,00000118.wav,E:\0db/slider/id_02/abnormal/00000118.wav
0db,slider,id_02,abnormal,00000119.wav,E:\0db/slider/id_02/abnormal/00000119.wav
0db,slider,id_02,abnormal,00000120.wav,E:\0db/slider/id_02/abnormal/00000120.wav
0db,slider,id_02,abnormal,00000121.wav,E:\0db/slider/id_02/abnormal/00000121.wav
0db,slider,id_02,abnormal,00000122.wav,E:\0db/slider/id_02/abnormal/00000122.wav
0db,slider,id_02,abnormal,00000123.wav,E:\0db/slider/id_02/abnormal/00000123.wav
0db,slider,id_02,abnormal,00000124.wav,E:\0db/slider/id_02/abnormal/00000124.wav
0db,slider,id_02,abnormal,00000125.wav,E:\0db/slider/id_02/abnormal/00000125.wav
0db,slider,id_02,abnormal,00000126.wav,E:\0db/slider/id_02/abnormal/00000126.wav
0db,slider,id_02,abnormal,00000127.wav,E:\0db/slider/id_02/abnormal/00000127.wav
0db,slider,id_02,abnormal,00000128.wav,E:\0db/slider/id_02/abnormal/00000128.wav
0db,slider,id_02,abnormal,00000129.wav,E:\0db/slider/id_02/abnormal/00000129.wav
0db,slider,id_02,abnormal,00000130.wav,E:\0db/slider/id_02/abnormal/00000130.wav
0db,slider,id_02,abnormal,00000131.wav,E:\0db/slider/id_02/abnormal/00000131.wav
0db,slider,id_02,abnormal,00000132.wav,E:\0db/slider/id_02/abnormal/00000132.wav
0db,slider,id_02,abnormal,00000133.wav,E:\0db/slider/id_02/abnormal/00000133.wav
0db,slider,id_02,abnormal,00000134.wav,E:\0db/slider/id_02/abnormal/00000134.wav
0db,slider,id_02,abnormal,00000135.wav,E:\0db/slider/id_02/abnormal/00000135.wav
0db,slider,id_02,abnormal,00000136.wav,E:\0db/slider/id_02/abnormal/00000136.wav
0db,slider,id_02,abnormal,00000137.wav,E:\0db/slider/id_02/abnormal/00000137.wav
0db,slider,id_02,abnormal,00000138.wav,E:\0db/slider/id_02/abnormal/00000138.wav
0db,slider,id_02,abnormal,00000139.wav,E:\0db/slider/id_02/abnormal/00000139.wav
0db,slider,id_02,abnormal,00000140.wav,E:\0db/slider/id_02/abnormal/00000140.wav
0db,slider,id_02,abnormal,00000141.wav,E:\0db/slider/id_02/abnormal/00000141.wav
0db,slider,id_02,abnormal,00000142.wav,E:\0db/slider/id_02/abnormal/00000142.wav
0db,slider,id_02,abnormal,00000143.wav,E:\0db/slider/id_02/abnormal/00000143.wav
0db,slider,id_02,abnormal,00000144.wav,E:\0db/slider/id_02/abnormal/00000144.wav
0db,slider,id_02,abnormal,00000145.wav,E:\0db/slider/id_02/abnormal/00000145.wav
0db,slider,id_02,abnormal,00000146.wav,E:\0db/slider/id_02/abnormal/00000146.wav
0db,slider,id_02,abnormal,00000147.wav,E:\0db/slider/id_02/abnormal/00000147.wav
0db,slider,id_02,abnormal,00000148.wav,E:\0db/slider/id_02/abnormal/00000148.wav
0db,slider,id_02,abnormal,00000149.wav,E:\0db/slider/id_02/abnormal/00000149.wav
0db,slider,id_02,abnormal,00000150.wav,E:\0db/slider/id_02/abnormal/00000150.wav
0db,slider,id_02,abnormal,00000151.wav,E:\0db/slider/id_02/abnormal/00000151.wav
0db,slider,id_02,abnormal,00000152.wav,E:\0db/slider/id_02/abnormal/00000152.wav
0db,slider,id_02,abnormal,00000153.wav,E:\0db/slider/id_02/abnormal/00000153.wav
0db,slider,id_02,abnormal,00000154.wav,E:\0db/slider/id_02/abnormal/00000154.wav
0db,slider,id_02,abnormal,00000155.wav,E:\0db/slider/id_02/abnormal/00000155.wav
0db,slider,id_02,abnormal,00000156.wav,E:\0db/slider/id_02/abnormal/00000156.wav
0db,slider,id_02,abnormal,00000157.wav,E:\0db/slider/id_02/abnormal/00000157.wav
0db,slider,id_02,abnormal,00000158.wav,E:\0db/slider/id_02/abnormal/00000158.wav
0db,slider,id_02,abnormal,00000159.wav,E:\0db/slider/id_02/abnormal/00000159.wav
0db,slider,id_02,abnormal,00000160.wav,E:\0db/slider/id_02/abnormal/00000160.wav
0db,slider,id_02,abnormal,00000161.wav,E:\0db/slider/id_02/abnormal/00000161.wav
0db,slider,id_02,abnormal,00000162.wav,E:\0db/slider/id_02/abnormal/00000162.wav
0db,slider,id_02,abnormal,00000163.wav,E:\0db/slider/id_02/abnormal/00000163.wav
0db,slider,id_02,abnormal,00000164.wav,E:\0db/slider/id_02/abnormal/00000164.wav
0db,slider,id_02,abnormal,00000165.wav,E:\0db/slider/id_02/abnormal/00000165.wav
0db,slider,id_02,abnormal,00000166.wav,E:\0db/slider/id_02/abnormal/00000166.wav
0db,slider,id_02,abnormal,00000167.wav,E:\0db/slider/id_02/abnormal/00000167.wav
0db,slider,id_02,abnormal,00000168.wav,E:\0db/slider/id_02/abnormal/00000168.wav
0db,slider,id_02,abnormal,00000169.wav,E:\0db/slider/id_02/abnormal/00000169.wav
0db,slider,id_02,abnormal,00000170.wav,E:\0db/slider/id_02/abnormal/00000170.wav
0db,slider,id_02,abnormal,00000171.wav,E:\0db/slider/id_02/abnormal/00000171.wav
0db,slider,id_02,abnormal,00000172.wav,E:\0db/slider/id_02/abnormal/00000172.wav
0db,slider,id_02,abnormal,00000173.wav,E:\0db/slider/id_02/abnormal/00000173.wav
0db,slider,id_02,abnormal,00000174.wav,E:\0db/slider/id_02/abnormal/00000174.wav
0db,slider,id_02,abnormal,00000175.wav,E:\0db/slider/id_02/abnormal/00000175.wav
0db,slider,id_02,abnormal,00000176.wav,E:\0db/slider/id_02/abnormal/00000176.wav
0db,slider,id_02,abnormal,00000177.wav,E:\0db/slider/id_02/abnormal/00000177.wav
0db,slider,id_02,abnormal,00000178.wav,E:\0db/slider/id_02/abnormal/00000178.wav
0db,slider,id_02,abnormal,00000179.wav,E:\0db/slider/id_02/abnormal/00000179.wav
0db,slider,id_02,abnormal,00000180.wav,E:\0db/slider/id_02/abnormal/00000180.wav
0db,slider,id_02,abnormal,00000181.wav,E:\0db/slider/id_02/abnormal/00000181.wav
0db,slider,id_02,abnormal,00000182.wav,E:\0db/slider/id_02/abnormal/00000182.wav
0db,slider,id_02,abnormal,00000183.wav,E:\0db/slider/id_02/abnormal/00000183.wav
0db,slider,id_02,abnormal,00000184.wav,E:\0db/slider/id_02/abnormal/00000184.wav
0db,slider,id_02,abnormal,00000185.wav,E:\0db/slider/id_02/abnormal/00000185.wav
0db,slider,id_02,abnormal,00000186.wav,E:\0db/slider/id_02/abnormal/00000186.wav
0db,slider,id_02,abnormal,00000187.wav,E:\0db/slider/id_02/abnormal/00000187.wav
0db,slider,id_02,abnormal,00000188.wav,E:\0db/slider/id_02/abnormal/00000188.wav
0db,slider,id_02,abnormal,00000189.wav,E:\0db/slider/id_02/abnormal/00000189.wav
0db,slider,id_02,abnormal,00000190.wav,E:\0db/slider/id_02/abnormal/00000190.wav
0db,slider,id_02,abnormal,00000191.wav,E:\0db/slider/id_02/abnormal/00000191.wav
0db,slider,id_02,abnormal,00000192.wav,E:\0db/slider/id_02/abnormal/00000192.wav
0db,slider,id_02,abnormal,00000193.wav,E:\0db/slider/id_02/abnormal/00000193.wav
0db,slider,id_02,abnormal,00000194.wav,E:\0db/slider/id_02/abnormal/00000194.wav
0db,slider,id_02,abnormal,00000195.wav,E:\0db/slider/id_02/abnormal/00000195.wav
0db,slider,id_02,abnormal,00000196.wav,E:\0db/slider/id_02/abnormal/00000196.wav
0db,slider,id_02,abnormal,00000197.wav,E:\0db/slider/id_02/abnormal/00000197.wav
0db,slider,id_02,abnormal,00000198.wav,E:\0db/slider/id_02/abnormal/00000198.wav
0db,slider,id_02,abnormal,00000199.wav,E:\0db/slider/id_02/abnormal/00000199.wav
0db,slider,id_02,abnormal,00000200.wav,E:\0db/slider/id_02/abnormal/00000200.wav
0db,slider,id_02,abnormal,00000201.wav,E:\0db/slider/id_02/abnormal/00000201.wav
0db,slider,id_02,abnormal,00000202.wav,E:\0db/slider/id_02/abnormal/00000202.wav
0db,slider,id_02,abnormal,00000203.wav,E:\0db/slider/id_02/abnormal/00000203.wav
0db,slider,id_02,abnormal,00000204.wav,E:\0db/slider/id_02/abnormal/00000204.wav
0db,slider,id_02,abnormal,00000205.wav,E:\0db/slider/id_02/abnormal/00000205.wav
0db,slider,id_02,abnormal,00000206.wav,E:\0db/slider/id_02/abnormal/00000206.wav
0db,slider,id_02,abnormal,00000207.wav,E:\0db/slider/id_02/abnormal/00000207.wav
0db,slider,id_02,abnormal,00000208.wav,E:\0db/slider/id_02/abnormal/00000208.wav
0db,slider,id_02,abnormal,00000209.wav,E:\0db/slider/id_02/abnormal/00000209.wav
0db,slider,id_02,abnormal,00000210.wav,E:\0db/slider/id_02/abnormal/00000210.wav
0db,slider,id_02,abnormal,00000211.wav,E:\0db/slider/id_02/abnormal/00000211.wav
0db,slider,id_02,abnormal,00000212.wav,E:\0db/slider/id_02/abnormal/00000212.wav
0db,slider,id_02,abnormal,00000213.wav,E:\0db/slider/id_02/abnormal/00000213.wav
0db,slider,id_02,abnormal,00000214.wav,E:\0db/slider/id_02/abnormal/00000214.wav
0db,slider,id_02,abnormal,00000215.wav,E:\0db/slider/id_02/abnormal/00000215.wav
0db,slider,id_02,abnormal,00000216.wav,E:\0db/slider/id_02/abnormal/00000216.wav
0db,slider,id_02,abnormal,00000217.wav,E:\0db/slider/id_02/abnormal/00000217.wav
0db,slider,id_02,abnormal,00000218.wav,E:\0db/slider/id_02/abnormal/00000218.wav
0db,slider,id_02,abnormal,00000219.wav,E:\0db/slider/id_02/abnormal/00000219.wav
0db,slider,id_02,abnormal,00000220.wav,E:\0db/slider/id_02/abnormal/00000220.wav
0db,slider,id_02,abnormal,00000221.wav,E:\0db/slider/id_02/abnormal/00000221.wav
0db,slider,id_02,abnormal,00000222.wav,E:\0db/slider/id_02/abnormal/00000222.wav
0db,slider,id_02,abnormal,00000223.wav,E:\0db/slider/id_02/abnormal/00000223.wav
0db,slider,id_02,abnormal,00000224.wav,E:\0db/slider/id_02/abnormal/00000224.wav
0db,slider,id_02,abnormal,00000225.wav,E:\0db/slider/id_02/abnormal/00000225.wav
0db,slider,id_02,abnormal,00000226.wav,E:\0db/slider/id_02/abnormal/00000226.wav
0db,slider,id_02,abnormal,00000227.wav,E:\0db/slider/id_02/abnormal/00000227.wav
0db,slider,id_02,abnormal,00000228.wav,E:\0db/slider/id_02/abnormal/00000228.wav
0db,slider,id_02,abnormal,00000229.wav,E:\0db/slider/id_02/abnormal/00000229.wav
0db,slider,id_02,abnormal,00000230.wav,E:\0db/slider/id_02/abnormal/00000230.wav
0db,slider,id_02,abnormal,00000231.wav,E:\0db/slider/id_02/abnormal/00000231.wav
0db,slider,id_02,abnormal,00000232.wav,E:\0db/slider/id_02/abnormal/00000232.wav
0db,slider,id_02,abnormal,00000233.wav,E:\0db/slider/id_02/abnormal/00000233.wav
0db,slider,id_02,abnormal,00000234.wav,E:\0db/slider/id_02/abnormal/00000234.wav
0db,slider,id_02,abnormal,00000235.wav,E:\0db/slider/id_02/abnormal/00000235.wav
0db,slider,id_02,abnormal,00000236.wav,E:\0db/slider/id_02/abnormal/00000236.wav
0db,slider,id_02,abnormal,00000237.wav,E:\0db/slider/id_02/abnormal/00000237.wav
0db,slider,id_02,abnormal,00000238.wav,E:\0db/slider/id_02/abnormal/00000238.wav
0db,slider,id_02,abnormal,00000239.wav,E:\0db/slider/id_02/abnormal/00000239.wav
0db,slider,id_02,abnormal,00000240.wav,E:\0db/slider/id_02/abnormal/00000240.wav
0db,slider,id_02,abnormal,00000241.wav,E:\0db/slider/id_02/abnormal/00000241.wav
0db,slider,id_02,abnormal,00000242.wav,E:\0db/slider/id_02/abnormal/00000242.wav
0db,slider,id_02,abnormal,00000243.wav,E:\0db/slider/id_02/abnormal/00000243.wav
0db,slider,id_02,abnormal,00000244.wav,E:\0db/slider/id_02/abnormal/00000244.wav
0db,slider,id_02,abnormal,00000245.wav,E:\0db/slider/id_02/abnormal/00000245.wav
0db,slider,id_02,abnormal,00000246.wav,E:\0db/slider/id_02/abnormal/00000246.wav
0db,slider,id_02,abnormal,00000247.wav,E:\0db/slider/id_02/abnormal/00000247.wav
0db,slider,id_02,abnormal,00000248.wav,E:\0db/slider/id_02/abnormal/00000248.wav
0db,slider,id_02,abnormal,00000249.wav,E:\0db/slider/id_02/abnormal/00000249.wav
0db,slider,id_02,abnormal,00000250.wav,E:\0db/slider/id_02/abnormal/00000250.wav
0db,slider,id_02,abnormal,00000251.wav,E:\0db/slider/id_02/abnormal/00000251.wav
0db,slider,id_02,abnormal,00000252.wav,E:\0db/slider/id_02/abnormal/00000252.wav
0db,slider,id_02,abnormal,00000253.wav,E:\0db/slider/id_02/abnormal/00000253.wav
0db,slider,id_02,abnormal,00000254.wav,E:\0db/slider/id_02/abnormal/00000254.wav
0db,slider,id_02,abnormal,00000255.wav,E:\0db/slider/id_02/abnormal/00000255.wav
0db,slider,id_02,abnormal,00000256.wav,E:\0db/slider/id_02/abnormal/00000256.wav
0db,slider,id_02,abnormal,00000257.wav,E:\0db/slider/id_02/abnormal/00000257.wav
0db,slider,id_02,abnormal,00000258.wav,E:\0db/slider/id_02/abnormal/00000258.wav
0db,slider,id_02,abnormal,00000259.wav,E:\0db/slider/id_02/abnormal/00000259.wav
0db,slider,id_02,abnormal,00000260.wav,E:\0db/slider/id_02/abnormal/00000260.wav
0db,slider,id_02,abnormal,00000261.wav,E:\0db/slider/id_02/abnormal/00000261.wav
0db,slider,id_02,abnormal,00000262.wav,E:\0db/slider/id_02/abnormal/00000262.wav
0db,slider,id_02,abnormal,00000263.wav,E:\0db/slider/id_02/abnormal/00000263.wav
0db,slider,id_02,abnormal,00000264.wav,E:\0db/slider/id_02/abnormal/00000264.wav
0db,slider,id_02,abnormal,00000265.wav,E:\0db/slider/id_02/abnormal/00000265.wav
0db,slider,id_02,abnormal,00000266.wav,E:\0db/slider/id_02/abnormal/00000266.wav
0db,slider,id_02,normal,00000000.wav,E:\0db/slider/id_02/normal/00000000.wav
0db,slider,id_02,normal,00000001.wav,E:\0db/slider/id_02/normal/00000001.wav
0db,slider,id_02,normal,00000002.wav,E:\0db/slider/id_02/normal/00000002.wav
0db,slider,id_02,normal,00000003.wav,E:\0db/slider/id_02/normal/00000003.wav
0db,slider,id_02,normal,00000004.wav,E:\0db/slider/id_02/normal/00000004.wav
0db,slider,id_02,normal,00000005.wav,E:\0db/slider/id_02/normal/00000005.wav
0db,slider,id_02,normal,00000006.wav,E:\0db/slider/id_02/normal/00000006.wav
0db,slider,id_02,normal,00000007.wav,E:\0db/slider/id_02/normal/00000007.wav
0db,slider,id_02,normal,00000008.wav,E:\0db/slider/id_02/normal/00000008.wav
0db,slider,id_02,normal,00000009.wav,E:\0db/slider/id_02/normal/00000009.wav
0db,slider,id_02,normal,00000010.wav,E:\0db/slider/id_02/normal/00000010.wav
0db,slider,id_02,normal,00000011.wav,E:\0db/slider/id_02/normal/00000011.wav
0db,slider,id_02,normal,00000012.wav,E:\0db/slider/id_02/normal/00000012.wav
0db,slider,id_02,normal,00000013.wav,E:\0db/slider/id_02/normal/00000013.wav
0db,slider,id_02,normal,00000014.wav,E:\0db/slider/id_02/normal/00000014.wav
0db,slider,id_02,normal,00000015.wav,E:\0db/slider/id_02/normal/00000015.wav
0db,slider,id_02,normal,00000016.wav,E:\0db/slider/id_02/normal/00000016.wav
0db,slider,id_02,normal,00000017.wav,E:\0db/slider/id_02/normal/00000017.wav
0db,slider,id_02,normal,00000018.wav,E:\0db/slider/id_02/normal/00000018.wav
0db,slider,id_02,normal,00000019.wav,E:\0db/slider/id_02/normal/00000019.wav
0db,slider,id_02,normal,00000020.wav,E:\0db/slider/id_02/normal/00000020.wav
0db,slider,id_02,normal,00000021.wav,E:\0db/slider/id_02/normal/00000021.wav
0db,slider,id_02,normal,00000022.wav,E:\0db/slider/id_02/normal/00000022.wav
0db,slider,id_02,normal,00000023.wav,E:\0db/slider/id_02/normal/00000023.wav
0db,slider,id_02,normal,00000024.wav,E:\0db/slider/id_02/normal/00000024.wav
0db,slider,id_02,normal,00000025.wav,E:\0db/slider/id_02/normal/00000025.wav
0db,slider,id_02,normal,00000026.wav,E:\0db/slider/id_02/normal/00000026.wav
0db,slider,id_02,normal,00000027.wav,E:\0db/slider/id_02/normal/00000027.wav
0db,slider,id_02,normal,00000028.wav,E:\0db/slider/id_02/normal/00000028.wav
0db,slider,id_02,normal,00000029.wav,E:\0db/slider/id_02/normal/00000029.wav
0db,slider,id_02,normal,00000030.wav,E:\0db/slider/id_02/normal/00000030.wav
0db,slider,id_02,normal,00000031.wav,E:\0db/slider/id_02/normal/00000031.wav
0db,slider,id_02,normal,00000032.wav,E:\0db/slider/id_02/normal/00000032.wav
0db,slider,id_02,normal,00000033.wav,E:\0db/slider/id_02/normal/00000033.wav
0db,slider,id_02,normal,00000034.wav,E:\0db/slider/id_02/normal/00000034.wav
0db,slider,id_02,normal,00000035.wav,E:\0db/slider/id_02/normal/00000035.wav
0db,slider,id_02,normal,00000036.wav,E:\0db/slider/id_02/normal/00000036.wav
0db,slider,id_02,normal,00000037.wav,E:\0db/slider/id_02/normal/00000037.wav
0db,slider,id_02,normal,00000038.wav,E:\0db/slider/id_02/normal/00000038.wav
0db,slider,id_02,normal,00000039.wav,E:\0db/slider/id_02/normal/00000039.wav
0db,slider,id_02,normal,00000040.wav,E:\0db/slider/id_02/normal/00000040.wav
0db,slider,id_02,normal,00000041.wav,E:\0db/slider/id_02/normal/00000041.wav
0db,slider,id_02,normal,00000042.wav,E:\0db/slider/id_02/normal/00000042.wav
0db,slider,id_02,normal,00000043.wav,E:\0db/slider/id_02/normal/00000043.wav
0db,slider,id_02,normal,00000044.wav,E:\0db/slider/id_02/normal/00000044.wav
0db,slider,id_02,normal,00000045.wav,E:\0db/slider/id_02/normal/00000045.wav
0db,slider,id_02,normal,00000046.wav,E:\0db/slider/id_02/normal/00000046.wav
0db,slider,id_02,normal,00000047.wav,E:\0db/slider/id_02/normal/00000047.wav
0db,slider,id_02,normal,00000048.wav,E:\0db/slider/id_02/normal/00000048.wav
0db,slider,id_02,normal,00000049.wav,E:\0db/slider/id_02/normal/00000049.wav
0db,slider,id_02,normal,00000050.wav,E:\0db/slider/id_02/normal/00000050.wav
0db,slider,id_02,normal,00000051.wav,E:\0db/slider/id_02/normal/00000051.wav
0db,slider,id_02,normal,00000052.wav,E:\0db/slider/id_02/normal/00000052.wav
0db,slider,id_02,normal,00000053.wav,E:\0db/slider/id_02/normal/00000053.wav
0db,slider,id_02,normal,00000054.wav,E:\0db/slider/id_02/normal/00000054.wav
0db,slider,id_02,normal,00000055.wav,E:\0db/slider/id_02/normal/00000055.wav
0db,slider,id_02,normal,00000056.wav,E:\0db/slider/id_02/normal/00000056.wav
0db,slider,id_02,normal,00000057.wav,E:\0db/slider/id_02/normal/00000057.wav
0db,slider,id_02,normal,00000058.wav,E:\0db/slider/id_02/normal/00000058.wav
0db,slider,id_02,normal,00000059.wav,E:\0db/slider/id_02/normal/00000059.wav
0db,slider,id_02,normal,00000060.wav,E:\0db/slider/id_02/normal/00000060.wav
0db,slider,id_02,normal,00000061.wav,E:\0db/slider/id_02/normal/00000061.wav
0db,slider,id_02,normal,00000062.wav,E:\0db/slider/id_02/normal/00000062.wav
0db,slider,id_02,normal,00000063.wav,E:\0db/slider/id_02/normal/00000063.wav
0db,slider,id_02,normal,00000064.wav,E:\0db/slider/id_02/normal/00000064.wav
0db,slider,id_02,normal,00000065.wav,E:\0db/slider/id_02/normal/00000065.wav
0db,slider,id_02,normal,00000066.wav,E:\0db/slider/id_02/normal/00000066.wav
0db,slider,id_02,normal,00000067.wav,E:\0db/slider/id_02/normal/00000067.wav
0db,slider,id_02,normal,00000068.wav,E:\0db/slider/id_02/normal/00000068.wav
0db,slider,id_02,normal,00000069.wav,E:\0db/slider/id_02/normal/00000069.wav
0db,slider,id_02,normal,00000070.wav,E:\0db/slider/id_02/normal/00000070.wav
0db,slider,id_02,normal,00000071.wav,E:\0db/slider/id_02/normal/00000071.wav
0db,slider,id_02,normal,00000072.wav,E:\0db/slider/id_02/normal/00000072.wav
0db,slider,id_02,normal,00000073.wav,E:\0db/slider/id_02/normal/00000073.wav
0db,slider,id_02,normal,00000074.wav,E:\0db/slider/id_02/normal/00000074.wav
0db,slider,id_02,normal,00000075.wav,E:\0db/slider/id_02/normal/00000075.wav
0db,slider,id_02,normal,00000076.wav,E:\0db/slider/id_02/normal/00000076.wav
0db,slider,id_02,normal,00000077.wav,E:\0db/slider/id_02/normal/00000077.wav
0db,slider,id_02,normal,00000078.wav,E:\0db/slider/id_02/normal/00000078.wav
0db,slider,id_02,normal,00000079.wav,E:\0db/slider/id_02/normal/00000079.wav
0db,slider,id_02,normal,00000080.wav,E:\0db/slider/id_02/normal/00000080.wav
0db,slider,id_02,normal,00000081.wav,E:\0db/slider/id_02/normal/00000081.wav
0db,slider,id_02,normal,00000082.wav,E:\0db/slider/id_02/normal/00000082.wav
0db,slider,id_02,normal,00000083.wav,E:\0db/slider/id_02/normal/00000083.wav
0db,slider,id_02,normal,00000084.wav,E:\0db/slider/id_02/normal/00000084.wav
0db,slider,id_02,normal,00000085.wav,E:\0db/slider/id_02/normal/00000085.wav
0db,slider,id_02,normal,00000086.wav,E:\0db/slider/id_02/normal/00000086.wav
0db,slider,id_02,normal,00000087.wav,E:\0db/slider/id_02/normal/00000087.wav
0db,slider,id_02,normal,00000088.wav,E:\0db/slider/id_02/normal/00000088.wav
0db,slider,id_02,normal,00000089.wav,E:\0db/slider/id_02/normal/00000089.wav
0db,slider,id_02,normal,00000090.wav,E:\0db/slider/id_02/normal/00000090.wav
0db,slider,id_02,normal,00000091.wav,E:\0db/slider/id_02/normal/00000091.wav
